index,City,Date,Card Type,Exp Type,Gender,Amount,Year,Month,Day,DayOfWeek,Is_Weekend,City_Code,Card Type_Code,Exp Type_Code,Gender_Code,Customer_ID,AE_Fraud
7095,Delhi,2014-12-20,Platinum,Bills,F,118520,2014,12,20,5,1,126,1,0,0,8592,0
9219,Delhi,2014-12-20,Silver,Entertainment,F,143500,2014,12,20,5,1,126,3,1,0,8593,0
5216,Delhi,2014-12-21,Gold,Bills,F,59689,2014,12,21,6,1,126,0,0,0,8593,0
5219,Delhi,2014-12-21,Silver,Grocery,M,189659,2014,12,21,6,1,126,3,4,1,8594,0
5278,Delhi,2014-12-21,Platinum,Food,F,231143,2014,12,21,6,1,126,1,2,0,8595,0
7460,Delhi,2014-12-21,Platinum,Bills,F,133971,2014,12,21,6,1,126,1,0,0,8596,0
12887,Delhi,2014-12-21,Signature,Food,M,86625,2014,12,21,6,1,126,2,2,1,8597,0
13815,Delhi,2014-12-21,Platinum,Grocery,F,273421,2014,12,21,6,1,126,1,4,0,8598,0
8893,Delhi,2014-12-22,Signature,Fuel,F,4118,2014,12,22,0,0,126,2,3,0,8598,0
615,Delhi,2014-12-23,Silver,Food,F,153154,2014,12,23,1,0,126,3,2,0,8598,0
5458,Delhi,2014-12-23,Gold,Food,M,40837,2014,12,23,1,0,126,0,2,1,8599,0
11345,Delhi,2014-12-23,Platinum,Bills,F,220931,2014,12,23,1,0,126,1,0,0,8600,0
11609,Delhi,2014-12-23,Signature,Grocery,M,126427,2014,12,23,1,0,126,2,4,1,8601,0
13209,Delhi,2014-12-23,Platinum,Food,M,290227,2014,12,23,1,0,126,1,2,1,8602,0
13318,Delhi,2014-12-23,Platinum,Food,F,79360,2014,12,23,1,0,126,1,2,0,8603,0
13860,Delhi,2014-12-23,Gold,Grocery,F,107431,2014,12,23,1,0,126,0,4,0,8604,0
3863,Delhi,2014-12-24,Signature,Entertainment,M,46115,2014,12,24,2,0,126,2,1,1,8604,0
4443,Delhi,2014-12-24,Signature,Bills,F,169384,2014,12,24,2,0,126,2,0,0,8605,0
4873,Delhi,2014-12-24,Silver,Fuel,M,108860,2014,12,24,2,0,126,3,3,1,8606,0
5695,Delhi,2014-12-24,Gold,Fuel,F,16609,2014,12,24,2,0,126,0,3,0,8607,0
9232,Delhi,2014-12-24,Signature,Entertainment,F,97898,2014,12,24,2,0,126,2,1,0,8608,0
11003,Delhi,2014-12-24,Gold,Grocery,F,257289,2014,12,24,2,0,126,0,4,0,8609,0
1457,Delhi,2014-12-25,Platinum,Food,M,190596,2014,12,25,3,0,126,1,2,1,8609,0
2097,Delhi,2014-12-25,Gold,Fuel,M,192278,2014,12,25,3,0,126,0,3,1,8610,0
11036,Delhi,2014-12-25,Signature,Entertainment,M,169764,2014,12,25,3,0,126,2,1,1,8611,0
11302,Delhi,2014-12-25,Silver,Grocery,F,70610,2014,12,25,3,0,126,3,4,0,8612,0
1070,Delhi,2014-12-26,Silver,Bills,F,161107,2014,12,26,4,0,126,3,0,0,8612,0
1909,Delhi,2014-12-26,Signature,Bills,F,260192,2014,12,26,4,0,126,2,0,0,8613,0
6765,Delhi,2014-12-26,Gold,Food,F,239807,2014,12,26,4,0,126,0,2,0,8614,0
6864,Delhi,2014-12-26,Gold,Entertainment,F,9032,2014,12,26,4,0,126,0,1,0,8615,0
11785,Delhi,2014-12-26,Signature,Fuel,M,251408,2014,12,26,4,0,126,2,3,1,8616,0
12032,Delhi,2014-12-26,Gold,Grocery,F,130362,2014,12,26,4,0,126,0,4,0,8617,0
12078,Delhi,2014-12-26,Signature,Fuel,M,231638,2014,12,26,4,0,126,2,3,1,8618,0
13577,Delhi,2014-12-26,Platinum,Fuel,F,36505,2014,12,26,4,0,126,1,3,0,8619,0
1377,Delhi,2014-12-27,Silver,Food,F,188366,2014,12,27,5,1,126,3,2,0,8619,0
1555,Delhi,2014-12-27,Gold,Food,M,232402,2014,12,27,5,1,126,0,2,1,8620,0
2110,Delhi,2014-12-27,Gold,Fuel,F,89986,2014,12,27,5,1,126,0,3,0,8621,0
2775,Delhi,2014-12-27,Platinum,Entertainment,F,176982,2014,12,27,5,1,126,1,1,0,8622,0
3215,Delhi,2014-12-27,Gold,Food,F,218036,2014,12,27,5,1,126,0,2,0,8623,0
3966,Delhi,2014-12-27,Signature,Bills,M,48614,2014,12,27,5,1,126,2,0,1,8624,0
7448,Delhi,2014-12-27,Gold,Fuel,F,97106,2014,12,27,5,1,126,0,3,0,8625,0
9033,Delhi,2014-12-27,Platinum,Food,F,162259,2014,12,27,5,1,126,1,2,0,8626,0
10387,Delhi,2014-12-27,Silver,Bills,F,175473,2014,12,27,5,1,126,3,0,0,8627,0
13190,Delhi,2014-12-27,Platinum,Entertainment,F,18275,2014,12,27,5,1,126,1,1,0,8628,0
195,Delhi,2014-12-28,Silver,Bills,F,952640,2014,12,28,6,1,126,3,0,0,8628,0
982,Delhi,2014-12-28,Silver,Bills,F,223356,2014,12,28,6,1,126,3,0,0,8629,0
2590,Delhi,2014-12-28,Platinum,Fuel,M,81870,2014,12,28,6,1,126,1,3,1,8630,0
8643,Delhi,2014-12-28,Gold,Bills,M,31102,2014,12,28,6,1,126,0,0,1,8631,0
11983,Delhi,2014-12-28,Silver,Fuel,M,159378,2014,12,28,6,1,126,3,3,1,8632,0
12089,Delhi,2014-12-28,Silver,Entertainment,F,135688,2014,12,28,6,1,126,3,1,0,8633,0
12193,Delhi,2014-12-28,Gold,Grocery,F,281136,2014,12,28,6,1,126,0,4,0,8634,0
13334,Delhi,2014-12-28,Signature,Entertainment,F,226415,2014,12,28,6,1,126,2,1,0,8635,0
4191,Delhi,2014-12-29,Silver,Grocery,M,40804,2014,12,29,0,0,126,3,4,1,8635,0
5329,Delhi,2014-12-29,Silver,Bills,M,1921,2014,12,29,0,0,126,3,0,1,8636,0
6316,Delhi,2014-12-29,Silver,Bills,F,246053,2014,12,29,0,0,126,3,0,0,8637,0
3710,Delhi,2014-12-30,Platinum,Bills,M,68778,2014,12,30,1,0,126,1,0,1,8637,0
5300,Delhi,2014-12-30,Gold,Bills,F,14863,2014,12,30,1,0,126,0,0,0,8638,0
6378,Delhi,2014-12-30,Silver,Grocery,F,101176,2014,12,30,1,0,126,3,4,0,8639,0
6806,Delhi,2014-12-30,Signature,Fuel,F,154477,2014,12,30,1,0,126,2,3,0,8640,0
8971,Delhi,2014-12-30,Silver,Bills,F,267837,2014,12,30,1,0,126,3,0,0,8641,0
9383,Delhi,2014-12-30,Signature,Entertainment,M,254577,2014,12,30,1,0,126,2,1,1,8642,0
12808,Delhi,2014-12-30,Gold,Bills,M,20557,2014,12,30,1,0,126,0,0,1,8643,0
2169,Delhi,2014-12-31,Silver,Fuel,M,66890,2014,12,31,2,0,126,3,3,1,8643,0
3761,Delhi,2014-12-31,Silver,Entertainment,F,120529,2014,12,31,2,0,126,3,1,0,8644,0
7890,Delhi,2014-12-31,Silver,Entertainment,F,99915,2014,12,31,2,0,126,3,1,0,8645,0
549,Delhi,2015-01-01,Signature,Food,F,296543,2015,1,1,3,0,126,2,2,0,8645,0
1744,Delhi,2015-01-01,Signature,Entertainment,F,206102,2015,1,1,3,0,126,2,1,0,8646,0
2623,Delhi,2015-01-01,Signature,Fuel,M,250831,2015,1,1,3,0,126,2,3,1,8647,0
8694,Delhi,2015-01-01,Silver,Grocery,F,109822,2015,1,1,3,0,126,3,4,0,8648,0
10230,Delhi,2015-01-01,Gold,Food,M,157804,2015,1,1,3,0,126,0,2,1,8649,0
256,Delhi,2015-01-02,Gold,Bills,F,216028,2015,1,2,4,0,126,0,0,0,8649,0
3510,Delhi,2015-01-02,Signature,Food,M,231887,2015,1,2,4,0,126,2,2,1,8650,0
3681,Delhi,2015-01-02,Platinum,Entertainment,M,257732,2015,1,2,4,0,126,1,1,1,8651,0
5016,Delhi,2015-01-02,Signature,Food,F,154073,2015,1,2,4,0,126,2,2,0,8652,0
8696,Delhi,2015-01-02,Platinum,Fuel,F,38244,2015,1,2,4,0,126,1,3,0,8653,0
6906,Delhi,2015-01-03,Silver,Entertainment,F,261901,2015,1,3,5,1,126,3,1,0,8653,0
10817,Delhi,2015-01-03,Platinum,Fuel,F,26189,2015,1,3,5,1,126,1,3,0,8654,0
839,Delhi,2015-01-04,Silver,Fuel,F,71727,2015,1,4,6,1,126,3,3,0,8654,0
1743,Delhi,2015-01-04,Silver,Bills,M,234115,2015,1,4,6,1,126,3,0,1,8655,0
2528,Delhi,2015-01-04,Signature,Fuel,F,184116,2015,1,4,6,1,126,2,3,0,8656,0
3895,Delhi,2015-01-04,Gold,Food,F,8707,2015,1,4,6,1,126,0,2,0,8657,0
4460,Delhi,2015-01-04,Signature,Grocery,M,234569,2015,1,4,6,1,126,2,4,1,8658,0
4804,Delhi,2015-01-04,Silver,Food,M,254028,2015,1,4,6,1,126,3,2,1,8659,0
5579,Delhi,2015-01-04,Gold,Entertainment,F,93929,2015,1,4,6,1,126,0,1,0,8660,0
9076,Delhi,2015-01-04,Gold,Bills,F,97325,2015,1,4,6,1,126,0,0,0,8661,0
11155,Delhi,2015-01-04,Platinum,Fuel,F,94402,2015,1,4,6,1,126,1,3,0,8662,0
11332,Delhi,2015-01-04,Platinum,Bills,F,28131,2015,1,4,6,1,126,1,0,0,8663,0
11862,Delhi,2015-01-04,Signature,Fuel,M,149440,2015,1,4,6,1,126,2,3,1,8664,0
12124,Delhi,2015-01-04,Signature,Bills,M,139483,2015,1,4,6,1,126,2,0,1,8665,0
13158,Delhi,2015-01-04,Silver,Grocery,M,36689,2015,1,4,6,1,126,3,4,1,8666,0
13927,Delhi,2015-01-04,Silver,Grocery,F,110292,2015,1,4,6,1,126,3,4,0,8667,0
586,Delhi,2015-01-05,Gold,Food,F,136602,2015,1,5,0,0,126,0,2,0,8667,0
3752,Delhi,2015-01-05,Silver,Food,M,73097,2015,1,5,0,0,126,3,2,1,8668,0
6496,Delhi,2015-01-05,Signature,Fuel,M,198312,2015,1,5,0,0,126,2,3,1,8669,0
6569,Delhi,2015-01-05,Signature,Grocery,M,174961,2015,1,5,0,0,126,2,4,1,8670,0
8983,Delhi,2015-01-05,Platinum,Fuel,M,199511,2015,1,5,0,0,126,1,3,1,8671,0
11738,Delhi,2015-01-05,Gold,Grocery,M,289817,2015,1,5,0,0,126,0,4,1,8672,0
11957,Delhi,2015-01-05,Gold,Grocery,M,82219,2015,1,5,0,0,126,0,4,1,8673,0
1676,Delhi,2015-01-06,Platinum,Entertainment,M,287753,2015,1,6,1,0,126,1,1,1,8673,0
2813,Delhi,2015-01-06,Silver,Food,M,221745,2015,1,6,1,0,126,3,2,1,8674,0
3006,Delhi,2015-01-06,Gold,Grocery,M,90914,2015,1,6,1,0,126,0,4,1,8675,0
4296,Delhi,2015-01-06,Gold,Bills,F,212667,2015,1,6,1,0,126,0,0,0,8676,0
4385,Delhi,2015-01-06,Signature,Entertainment,M,241498,2015,1,6,1,0,126,2,1,1,8677,0
4759,Delhi,2015-01-06,Gold,Grocery,F,9747,2015,1,6,1,0,126,0,4,0,8678,0
8508,Delhi,2015-01-06,Silver,Entertainment,M,52735,2015,1,6,1,0,126,3,1,1,8679,0
11699,Delhi,2015-01-06,Platinum,Entertainment,F,191001,2015,1,6,1,0,126,1,1,0,8680,0
13092,Delhi,2015-01-06,Platinum,Grocery,F,257234,2015,1,6,1,0,126,1,4,0,8681,0
13476,Delhi,2015-01-06,Silver,Bills,M,88970,2015,1,6,1,0,126,3,0,1,8682,0
13824,Delhi,2015-01-06,Gold,Food,F,16854,2015,1,6,1,0,126,0,2,0,8683,0
13948,Delhi,2015-01-06,Signature,Food,M,102077,2015,1,6,1,0,126,2,2,1,8684,0
1557,Delhi,2015-01-07,Silver,Food,F,257716,2015,1,7,2,0,126,3,2,0,8684,0
4564,Delhi,2015-01-07,Gold,Grocery,F,130714,2015,1,7,2,0,126,0,4,0,8685,0
8727,Delhi,2015-01-07,Silver,Fuel,F,222280,2015,1,7,2,0,126,3,3,0,8686,0
8756,Delhi,2015-01-07,Platinum,Entertainment,M,79575,2015,1,7,2,0,126,1,1,1,8687,0
9835,Delhi,2015-01-07,Silver,Entertainment,M,20506,2015,1,7,2,0,126,3,1,1,8688,0
12725,Delhi,2015-01-07,Gold,Fuel,F,39859,2015,1,7,2,0,126,0,3,0,8689,0
4490,Delhi,2015-01-08,Silver,Bills,M,270969,2015,1,8,3,0,126,3,0,1,8689,0
4913,Delhi,2015-01-08,Platinum,Food,M,130761,2015,1,8,3,0,126,1,2,1,8690,0
10062,Delhi,2015-01-08,Signature,Food,M,129254,2015,1,8,3,0,126,2,2,1,8691,0
10427,Delhi,2015-01-08,Silver,Bills,M,299981,2015,1,8,3,0,126,3,0,1,8692,0
12238,Delhi,2015-01-08,Silver,Bills,M,200475,2015,1,8,3,0,126,3,0,1,8693,0
4968,Delhi,2015-01-09,Silver,Entertainment,M,216995,2015,1,9,4,0,126,3,1,1,8693,0
8202,Delhi,2015-01-09,Silver,Bills,M,84996,2015,1,9,4,0,126,3,0,1,8694,0
9317,Delhi,2015-01-09,Gold,Bills,M,232892,2015,1,9,4,0,126,0,0,1,8695,0
10240,Delhi,2015-01-09,Signature,Fuel,M,11488,2015,1,9,4,0,126,2,3,1,8696,0
13155,Delhi,2015-01-09,Platinum,Fuel,M,190496,2015,1,9,4,0,126,1,3,1,8697,0
2760,Delhi,2015-01-10,Signature,Grocery,F,186422,2015,1,10,5,1,126,2,4,0,8697,0
8568,Delhi,2015-01-10,Gold,Fuel,F,276577,2015,1,10,5,1,126,0,3,0,8698,0
13936,Delhi,2015-01-10,Silver,Fuel,F,253779,2015,1,10,5,1,126,3,3,0,8699,0
6046,Delhi,2015-01-11,Signature,Bills,M,296402,2015,1,11,6,1,126,2,0,1,8699,0
6686,Delhi,2015-01-11,Gold,Grocery,F,106502,2015,1,11,6,1,126,0,4,0,8700,0
7094,Delhi,2015-01-11,Silver,Grocery,M,188235,2015,1,11,6,1,126,3,4,1,8701,0
8566,Delhi,2015-01-11,Gold,Entertainment,M,137574,2015,1,11,6,1,126,0,1,1,8702,0
11267,Delhi,2015-01-11,Gold,Fuel,M,240948,2015,1,11,6,1,126,0,3,1,8703,0
17907,Delhi,2015-01-11,Signature,Food,F,80422,2015,1,11,6,1,126,2,2,0,8704,0
159,Delhi,2015-01-12,Silver,Bills,F,219698,2015,1,12,0,0,126,3,0,0,8704,0
2718,Delhi,2015-01-12,Gold,Bills,F,55505,2015,1,12,0,0,126,0,0,0,8705,0
10007,Delhi,2015-01-12,Silver,Fuel,M,166530,2015,1,12,0,0,126,3,3,1,8706,0
10022,Delhi,2015-01-12,Signature,Bills,F,223831,2015,1,12,0,0,126,2,0,0,8707,0
10274,Delhi,2015-01-12,Silver,Fuel,M,6416,2015,1,12,0,0,126,3,3,1,8708,0
10408,Delhi,2015-01-12,Silver,Fuel,F,157665,2015,1,12,0,0,126,3,3,0,8709,0
11371,Delhi,2015-01-12,Gold,Food,F,127424,2015,1,12,0,0,126,0,2,0,8710,0
12623,Delhi,2015-01-12,Gold,Food,F,64173,2015,1,12,0,0,126,0,2,0,8711,0
12730,Delhi,2015-01-12,Signature,Entertainment,M,208717,2015,1,12,0,0,126,2,1,1,8712,0
60,Delhi,2015-01-13,Platinum,Bills,F,722587,2015,1,13,1,0,126,1,0,0,8712,0
1794,Delhi,2015-01-13,Silver,Entertainment,M,254753,2015,1,13,1,0,126,3,1,1,8713,0
3339,Delhi,2015-01-13,Silver,Entertainment,M,177984,2015,1,13,1,0,126,3,1,1,8714,0
6600,Delhi,2015-01-13,Signature,Entertainment,F,250737,2015,1,13,1,0,126,2,1,0,8715,0
13702,Delhi,2015-01-13,Gold,Fuel,F,184474,2015,1,13,1,0,126,0,3,0,8716,0
4667,Delhi,2015-01-14,Silver,Grocery,M,207310,2015,1,14,2,0,126,3,4,1,8716,0
9215,Delhi,2015-01-14,Silver,Fuel,M,29420,2015,1,14,2,0,126,3,3,1,8717,0
11040,Delhi,2015-01-14,Gold,Grocery,F,216348,2015,1,14,2,0,126,0,4,0,8718,0
11248,Delhi,2015-01-14,Silver,Bills,M,250619,2015,1,14,2,0,126,3,0,1,8719,0
12793,Delhi,2015-01-14,Signature,Grocery,M,36647,2015,1,14,2,0,126,2,4,1,8720,0
13933,Delhi,2015-01-14,Platinum,Bills,F,175815,2015,1,14,2,0,126,1,0,0,8721,0
12083,Delhi,2015-01-15,Silver,Entertainment,F,67579,2015,1,15,3,0,126,3,1,0,8721,0
12283,Delhi,2015-01-15,Gold,Fuel,M,251900,2015,1,15,3,0,126,0,3,1,8722,0
12789,Delhi,2015-01-15,Gold,Fuel,M,59491,2015,1,15,3,0,126,0,3,1,8723,0
13118,Delhi,2015-01-15,Signature,Food,M,30086,2015,1,15,3,0,126,2,2,1,8724,0
13505,Delhi,2015-01-15,Silver,Fuel,F,110482,2015,1,15,3,0,126,3,3,0,8725,0
534,Delhi,2015-01-16,Platinum,Food,F,276873,2015,1,16,4,0,126,1,2,0,8725,0
886,Delhi,2015-01-16,Silver,Entertainment,F,15162,2015,1,16,4,0,126,3,1,0,8726,0
966,Delhi,2015-01-16,Silver,Food,F,159434,2015,1,16,4,0,126,3,2,0,8727,0
1869,Delhi,2015-01-16,Gold,Grocery,F,222024,2015,1,16,4,0,126,0,4,0,8728,0
4845,Delhi,2015-01-16,Gold,Fuel,F,88930,2015,1,16,4,0,126,0,3,0,8729,0
5039,Delhi,2015-01-16,Platinum,Bills,M,200728,2015,1,16,4,0,126,1,0,1,8730,0
5712,Delhi,2015-01-16,Platinum,Bills,M,74810,2015,1,16,4,0,126,1,0,1,8731,0
614,Delhi,2015-01-17,Platinum,Food,F,88003,2015,1,17,5,1,126,1,2,0,8731,0
3667,Delhi,2015-01-17,Silver,Grocery,M,245812,2015,1,17,5,1,126,3,4,1,8732,0
3870,Delhi,2015-01-17,Platinum,Grocery,F,223347,2015,1,17,5,1,126,1,4,0,8733,0
4507,Delhi,2015-01-17,Gold,Entertainment,M,125123,2015,1,17,5,1,126,0,1,1,8734,0
7507,Delhi,2015-01-17,Gold,Grocery,M,243949,2015,1,17,5,1,126,0,4,1,8735,0
9675,Delhi,2015-01-17,Platinum,Fuel,F,246506,2015,1,17,5,1,126,1,3,0,8736,0
12004,Delhi,2015-01-17,Signature,Grocery,M,6700,2015,1,17,5,1,126,2,4,1,8737,0
12098,Delhi,2015-01-17,Silver,Bills,F,270558,2015,1,17,5,1,126,3,0,0,8738,0
13150,Delhi,2015-01-17,Platinum,Fuel,M,146946,2015,1,17,5,1,126,1,3,1,8739,0
1442,Delhi,2015-01-18,Silver,Food,F,243051,2015,1,18,6,1,126,3,2,0,8739,0
2837,Delhi,2015-01-18,Platinum,Entertainment,F,269169,2015,1,18,6,1,126,1,1,0,8740,0
4861,Delhi,2015-01-18,Platinum,Food,M,41731,2015,1,18,6,1,126,1,2,1,8741,0
6773,Delhi,2015-01-18,Platinum,Fuel,M,50720,2015,1,18,6,1,126,1,3,1,8742,0
8544,Delhi,2015-01-18,Signature,Entertainment,M,109118,2015,1,18,6,1,126,2,1,1,8743,0
9431,Delhi,2015-01-18,Signature,Bills,F,26279,2015,1,18,6,1,126,2,0,0,8744,0
12173,Delhi,2015-01-18,Platinum,Grocery,F,205265,2015,1,18,6,1,126,1,4,0,8745,0
12439,Delhi,2015-01-18,Gold,Entertainment,M,279951,2015,1,18,6,1,126,0,1,1,8746,0
13423,Delhi,2015-01-18,Gold,Fuel,M,116046,2015,1,18,6,1,126,0,3,1,8747,0
4287,Delhi,2015-01-19,Gold,Food,M,103265,2015,1,19,0,0,126,0,2,1,8747,0
4391,Delhi,2015-01-19,Silver,Entertainment,M,131409,2015,1,19,0,0,126,3,1,1,8748,0
5810,Delhi,2015-01-19,Gold,Bills,F,116792,2015,1,19,0,0,126,0,0,0,8749,0
6306,Delhi,2015-01-19,Signature,Entertainment,M,39271,2015,1,19,0,0,126,2,1,1,8750,0
9699,Delhi,2015-01-19,Silver,Entertainment,M,90490,2015,1,19,0,0,126,3,1,1,8751,0
13194,Delhi,2015-01-19,Platinum,Food,M,14123,2015,1,19,0,0,126,1,2,1,8752,0
383,Delhi,2015-01-20,Silver,Bills,F,267896,2015,1,20,1,0,126,3,0,0,8752,0
1601,Delhi,2015-01-20,Signature,Grocery,F,195153,2015,1,20,1,0,126,2,4,0,8753,0
1739,Delhi,2015-01-20,Gold,Fuel,M,50383,2015,1,20,1,0,126,0,3,1,8754,0
3912,Delhi,2015-01-20,Signature,Bills,M,202750,2015,1,20,1,0,126,2,0,1,8755,0
4101,Delhi,2015-01-20,Platinum,Food,M,214543,2015,1,20,1,0,126,1,2,1,8756,0
4572,Delhi,2015-01-20,Gold,Food,F,288805,2015,1,20,1,0,126,0,2,0,8757,0
4835,Delhi,2015-01-20,Gold,Food,M,51412,2015,1,20,1,0,126,0,2,1,8758,0
7328,Delhi,2015-01-20,Gold,Fuel,F,174772,2015,1,20,1,0,126,0,3,0,8759,0
8852,Delhi,2015-01-20,Platinum,Food,M,137332,2015,1,20,1,0,126,1,2,1,8760,0
10264,Delhi,2015-01-20,Signature,Grocery,F,270176,2015,1,20,1,0,126,2,4,0,8761,0
12910,Delhi,2015-01-20,Silver,Grocery,M,58776,2015,1,20,1,0,126,3,4,1,8762,0
2072,Delhi,2015-01-21,Gold,Fuel,M,202766,2015,1,21,2,0,126,0,3,1,8762,0
2461,Delhi,2015-01-21,Platinum,Fuel,F,221061,2015,1,21,2,0,126,1,3,0,8763,0
3251,Delhi,2015-01-21,Platinum,Bills,F,199924,2015,1,21,2,0,126,1,0,0,8764,0
3277,Delhi,2015-01-21,Gold,Grocery,F,277797,2015,1,21,2,0,126,0,4,0,8765,0
3420,Delhi,2015-01-21,Platinum,Grocery,M,297163,2015,1,21,2,0,126,1,4,1,8766,0
9773,Delhi,2015-01-21,Silver,Entertainment,F,216531,2015,1,21,2,0,126,3,1,0,8767,0
11681,Delhi,2015-01-21,Silver,Bills,F,228626,2015,1,21,2,0,126,3,0,0,8768,0
2064,Delhi,2015-01-22,Gold,Fuel,F,64296,2015,1,22,3,0,126,0,3,0,8768,0
2716,Delhi,2015-01-22,Signature,Grocery,M,29059,2015,1,22,3,0,126,2,4,1,8769,0
3637,Delhi,2015-01-22,Silver,Fuel,F,240390,2015,1,22,3,0,126,3,3,0,8770,0
4858,Delhi,2015-01-22,Gold,Fuel,M,19193,2015,1,22,3,0,126,0,3,1,8771,0
8120,Delhi,2015-01-22,Platinum,Bills,M,16044,2015,1,22,3,0,126,1,0,1,8772,0
8799,Delhi,2015-01-22,Signature,Bills,M,231157,2015,1,22,3,0,126,2,0,1,8773,0
3666,Delhi,2015-01-23,Signature,Entertainment,F,260257,2015,1,23,4,0,126,2,1,0,8773,0
5050,Delhi,2015-01-23,Platinum,Entertainment,F,163604,2015,1,23,4,0,126,1,1,0,8774,0
8555,Delhi,2015-01-23,Signature,Entertainment,M,6359,2015,1,23,4,0,126,2,1,1,8775,0
140,Delhi,2015-01-24,Silver,Bills,F,478671,2015,1,24,5,1,126,3,0,0,8775,0
4210,Delhi,2015-01-24,Gold,Entertainment,F,59825,2015,1,24,5,1,126,0,1,0,8776,0
5512,Delhi,2015-01-24,Silver,Entertainment,M,234732,2015,1,24,5,1,126,3,1,1,8777,0
7170,Delhi,2015-01-24,Signature,Bills,M,6205,2015,1,24,5,1,126,2,0,1,8778,0
10848,Delhi,2015-01-24,Silver,Entertainment,F,269474,2015,1,24,5,1,126,3,1,0,8779,0
897,Delhi,2015-01-25,Silver,Food,F,264442,2015,1,25,6,1,126,3,2,0,8779,0
2659,Delhi,2015-01-25,Gold,Fuel,M,63605,2015,1,25,6,1,126,0,3,1,8780,0
3495,Delhi,2015-01-25,Gold,Food,F,153602,2015,1,25,6,1,126,0,2,0,8781,0
7119,Delhi,2015-01-25,Silver,Food,F,220276,2015,1,25,6,1,126,3,2,0,8782,0
7325,Delhi,2015-01-25,Signature,Food,M,187380,2015,1,25,6,1,126,2,2,1,8783,0
8048,Delhi,2015-01-25,Signature,Grocery,F,19461,2015,1,25,6,1,126,2,4,0,8784,0
10751,Delhi,2015-01-25,Signature,Grocery,F,240854,2015,1,25,6,1,126,2,4,0,8785,0
11395,Delhi,2015-01-25,Silver,Grocery,F,77300,2015,1,25,6,1,126,3,4,0,8786,0
12696,Delhi,2015-01-25,Signature,Grocery,F,145226,2015,1,25,6,1,126,2,4,0,8787,0
3592,Delhi,2015-01-26,Silver,Entertainment,M,227095,2015,1,26,0,0,126,3,1,1,8787,0
8315,Delhi,2015-01-26,Platinum,Grocery,F,14370,2015,1,26,0,0,126,1,4,0,8788,0
12130,Delhi,2015-01-26,Platinum,Bills,F,17930,2015,1,26,0,0,126,1,0,0,8789,0
2996,Delhi,2015-01-27,Signature,Fuel,F,183852,2015,1,27,1,0,126,2,3,0,8789,0
3468,Delhi,2015-01-27,Platinum,Food,F,255881,2015,1,27,1,0,126,1,2,0,8790,0
6011,Delhi,2015-01-27,Platinum,Bills,F,24734,2015,1,27,1,0,126,1,0,0,8791,0
6059,Delhi,2015-01-27,Signature,Entertainment,M,186290,2015,1,27,1,0,126,2,1,1,8792,0
6922,Delhi,2015-01-27,Signature,Entertainment,M,185739,2015,1,27,1,0,126,2,1,1,8793,0
9622,Delhi,2015-01-27,Platinum,Food,F,180092,2015,1,27,1,0,126,1,2,0,8794,0
13289,Delhi,2015-01-27,Gold,Grocery,M,201566,2015,1,27,1,0,126,0,4,1,8795,0
294,Delhi,2015-01-28,Silver,Bills,F,586474,2015,1,28,2,0,126,3,0,0,8795,0
518,Delhi,2015-01-28,Silver,Food,F,218638,2015,1,28,2,0,126,3,2,0,8796,0
3189,Delhi,2015-01-28,Silver,Entertainment,M,95239,2015,1,28,2,0,126,3,1,1,8797,0
4966,Delhi,2015-01-28,Platinum,Entertainment,F,266618,2015,1,28,2,0,126,1,1,0,8798,0
7923,Delhi,2015-01-28,Platinum,Fuel,F,112860,2015,1,28,2,0,126,1,3,0,8799,0
8458,Delhi,2015-01-28,Silver,Grocery,M,226645,2015,1,28,2,0,126,3,4,1,8800,0
8816,Delhi,2015-01-28,Signature,Food,F,263043,2015,1,28,2,0,126,2,2,0,8801,0
11980,Delhi,2015-01-28,Silver,Food,F,214880,2015,1,28,2,0,126,3,2,0,8802,0
12839,Delhi,2015-01-28,Gold,Fuel,F,123207,2015,1,28,2,0,126,0,3,0,8803,0
13632,Delhi,2015-01-28,Silver,Grocery,F,19441,2015,1,28,2,0,126,3,4,0,8804,0
7024,Delhi,2015-01-29,Platinum,Fuel,M,87364,2015,1,29,3,0,126,1,3,1,8804,0
8586,Delhi,2015-01-29,Gold,Food,M,233916,2015,1,29,3,0,126,0,2,1,8805,0
8754,Delhi,2015-01-29,Signature,Bills,F,127543,2015,1,29,3,0,126,2,0,0,8806,0
10203,Delhi,2015-01-29,Gold,Bills,F,263207,2015,1,29,3,0,126,0,0,0,8807,0
43,Delhi,2015-01-30,Silver,Bills,F,888341,2015,1,30,4,0,126,3,0,0,8807,0
657,Delhi,2015-01-30,Silver,Food,F,189297,2015,1,30,4,0,126,3,2,0,8808,0
6750,Delhi,2015-01-30,Gold,Entertainment,M,226774,2015,1,30,4,0,126,0,1,1,8809,0
8872,Delhi,2015-01-30,Silver,Grocery,F,221978,2015,1,30,4,0,126,3,4,0,8810,0
2498,Delhi,2015-01-31,Silver,Fuel,F,201605,2015,1,31,5,1,126,3,3,0,8810,0
6940,Delhi,2015-01-31,Gold,Fuel,F,199228,2015,1,31,5,1,126,0,3,0,8811,0
7159,Delhi,2015-01-31,Gold,Fuel,F,228729,2015,1,31,5,1,126,0,3,0,8812,0
